id,reporter_id,target_id,subscription_id,type,status,created_at,resolved_at,resolution,self_complaint,subscription_missing
1111,555,181,385,billing_issue,closed,2025-02-04 07:48:10+00:00,2025-04-19 17:42:44+00:00,account_banned,0,0
1112,231,256,324,access_denied,resolved,2021-01-08 22:37:02+00:00,2025-04-13 06:56:09+00:00,refunded,0,0
1113,1479,904,397,billing_issue,open,2023-03-19 01:54:00+00:00,,,0,0
1114,1417,383,194,wrong_credentials,open,2023-03-09 05:12:08+00:00,,,0,0
1115,885,584,110,access_denied,closed,2022-09-21 14:50:04+00:00,2024-02-04 17:51:51+00:00,subscriber_replaced,0,0
1116,1032,134,278,wrong_credentials,resolved,2023-12-14 07:03:54+00:00,2024-05-15 19:30:44+00:00,refunded,0,0
1117,391,115,265,owner_unresponsive,open,2024-03-09 04:34:57+00:00,,,0,0
1118,1325,1672,63,owner_unresponsive,escalated,2024-07-19 20:06:49+00:00,,,0,0
1119,159,1437,183,billing_issue,resolved,2022-11-17 04:18:57+00:00,2024-07-29 17:02:40+00:00,no_action,0,0
1120,945,1318,317,owner_unresponsive,open,2023-12-14 11:23:37+00:00,,,0,0
1121,1502,927,75,subscription_inactive,resolved,2023-01-01 21:07:20+00:00,2023-05-22 04:22:54+00:00,owner_warned,0,0
1122,1737,1687,295,wrong_credentials,resolved,2024-03-05 23:29:12+00:00,2025-03-27 05:32:16+00:00,owner_warned,0,0
1123,1428,235,348,other,escalated,2021-08-03 20:57:41+00:00,,,0,0
1124,284,848,223,billing_issue,open,2024-10-27 16:44:26+00:00,,,0,0
1125,1497,702,305,owner_unresponsive,in_progress,2021-02-07 08:10:16+00:00,,,0,0
1126,1450,1185,185,subscription_inactive,open,2021-10-08 16:15:08+00:00,,,0,0
1127,801,1591,199,fraud_suspicion,in_progress,2023-05-29 22:11:33+00:00,,,0,0
1128,1669,942,97,access_denied,in_progress,2024-11-20 00:35:25+00:00,,,0,0
1129,796,20,372,fraud_suspicion,resolved,2023-04-04 23:49:09+00:00,2023-04-22 02:20:21+00:00,refunded,0,0
1130,945,1210,225,subscription_inactive,open,2022-04-14 09:57:28+00:00,,,0,0
1131,1046,1822,178,billing_issue,closed,2021-03-14 08:16:11+00:00,2022-08-13 04:24:58+00:00,owner_warned,0,0
1132,1000,1767,186,access_denied,open,2023-10-18 19:48:24+00:00,,,0,0
1133,523,367,372,access_denied,in_progress,2021-10-29 02:22:00+00:00,,,0,0
1134,1896,1166,48,access_denied,in_progress,2021-12-08 22:47:24+00:00,,,0,0
1135,1132,1255,91,access_denied,open,2023-07-14 07:04:23+00:00,,,0,0
1136,80,1404,196,subscription_inactive,open,2022-09-05 17:33:32+00:00,,,0,0
1137,1788,1490,215,wrong_credentials,open,2025-02-16 12:45:39+00:00,,,0,0
1138,1517,87,73,access_denied,open,2021-04-08 08:44:37+00:00,,,0,0
1139,1257,207,283,access_denied,escalated,2022-01-05 18:22:26+00:00,,,0,0
1140,891,804,61,other,open,2024-08-04 09:37:42+00:00,,,0,0
1141,1397,1537,78,access_denied,resolved,2021-07-24 19:49:20+00:00,2021-12-02 21:37:30+00:00,owner_warned,0,0
1142,849,1782,324,wrong_credentials,escalated,2022-06-27 12:12:26+00:00,,,0,0
1143,976,976,167,owner_unresponsive,closed,2022-03-01 07:22:13+00:00,2025-05-07 19:40:46+00:00,no_action,1,0
1144,10,10,57,access_denied,in_progress,2021-10-19 02:45:16+00:00,,,1,0
1145,1917,1733,350,subscription_inactive,closed,2025-02-26 16:57:31+00:00,2025-05-20 16:12:55+00:00,no_action,0,0
1146,1171,734,46,access_denied,escalated,2021-12-19 00:21:12+00:00,,,0,0
1147,167,230,99,access_denied,open,2024-07-21 09:37:11+00:00,,,0,0
1148,987,1483,132,owner_unresponsive,resolved,2021-02-16 20:51:56+00:00,2023-08-29 10:54:06+00:00,no_action,0,0
1149,1038,24,158,other,closed,2022-05-28 07:14:29+00:00,2023-11-03 22:12:26+00:00,account_banned,0,0
1150,84,83,11,access_denied,open,2024-02-03 05:27:24+00:00,,,0,0
1151,615,1955,51,fraud_suspicion,resolved,2024-10-08 13:13:33+00:00,2025-02-19 02:35:47+00:00,,0,0
1152,1535,817,398,subscription_inactive,closed,2023-04-26 05:07:59+00:00,2023-05-03 16:59:35+00:00,account_banned,0,0
1153,814,319,138,wrong_credentials,resolved,2022-12-29 22:25:58+00:00,2023-12-26 14:46:44+00:00,account_banned,0,0
1154,1160,183,379,wrong_credentials,resolved,2025-03-10 03:17:58+00:00,2025-03-21 22:39:14+00:00,refunded,0,0
1155,1151,1151,1,access_denied,open,2025-04-19 23:31:54+00:00,,,1,0
1156,125,782,292,subscription_inactive,resolved,2021-04-25 11:12:52+00:00,2024-06-29 22:30:33+00:00,account_banned,0,0
1157,611,1742,99,wrong_credentials,in_progress,2021-04-11 10:36:04+00:00,,,0,0
1158,678,678,331,access_denied,closed,2024-05-13 18:00:38+00:00,2024-06-02 13:03:42+00:00,subscriber_replaced,1,0
1159,1989,760,316,fraud_suspicion,open,2025-04-25 15:13:16+00:00,,,0,0
1160,365,1355,61,other,in_progress,2022-06-22 01:53:22+00:00,,,0,0
1161,1132,274,91,billing_issue,closed,2025-03-15 10:14:26+00:00,2025-04-23 18:08:56+00:00,no_action,0,0
1162,840,1998,258,other,resolved,2021-08-06 08:43:53+00:00,2021-07-09 08:43:53+00:00,owner_warned,0,0
1163,286,1011,396,owner_unresponsive,closed,2023-07-30 04:48:15+00:00,2024-09-29 14:32:32+00:00,owner_warned,0,0
1164,1248,1248,136,access_denied,resolved,2021-03-10 04:39:38+00:00,2023-12-08 23:46:30+00:00,subscriber_replaced,1,0
1165,386,1303,9,owner_unresponsive,escalated,2022-08-07 12:20:47+00:00,,,0,0
1166,1983,1009,38,wrong_credentials,in_progress,2024-10-05 18:21:21+00:00,,,0,0
1167,116,1227,43,access_denied,resolved,2022-01-04 03:16:25+00:00,2022-03-22 13:34:43+00:00,,0,0
1168,404,1986,25,owner_unresponsive,escalated,2023-04-06 20:24:44+00:00,,,0,0
1169,1639,1639,450,wrong_credentials,resolved,2022-02-03 09:11:19+00:00,2023-12-16 12:10:47+00:00,refunded,1,1
1170,1651,1636,238,owner_unresponsive,open,2023-02-20 11:28:00+00:00,,,0,0
1171,463,1573,78,billing_issue,in_progress,2021-12-20 11:46:43+00:00,,,0,0
1172,386,464,9,access_denied,closed,2024-12-10 22:19:59+00:00,2025-05-18 03:12:37+00:00,,0,0
1173,405,1821,210,access_denied,open,2023-07-31 13:20:30+00:00,,,0,0
1174,1485,81,231,subscription_inactive,escalated,2021-11-16 05:36:55+00:00,,,0,0
1175,139,1582,148,access_denied,in_progress,2025-04-06 11:31:33+00:00,,,0,0
1176,1422,1928,216,billing_issue,resolved,2024-03-16 07:40:06+00:00,2024-07-17 03:17:12+00:00,,0,0
1177,1209,1499,148,subscription_inactive,closed,2024-04-24 05:42:29+00:00,2024-08-11 22:23:50+00:00,owner_warned,0,0
1178,847,847,147,fraud_suspicion,escalated,2023-01-11 03:40:46+00:00,,,1,0
1179,1979,1998,67,other,open,2021-11-29 21:44:38+00:00,,,0,0
1180,619,1374,117,access_denied,escalated,2023-10-24 19:35:38+00:00,,,0,0
1181,1579,979,119,owner_unresponsive,escalated,2023-10-11 12:22:23+00:00,,,0,0
1182,849,1804,324,wrong_credentials,in_progress,2021-06-19 08:47:54+00:00,,,0,0
1183,1329,1625,22,access_denied,in_progress,2023-08-10 08:44:15+00:00,,,0,0
1184,389,1883,123,other,resolved,2022-08-02 17:57:45+00:00,2025-04-25 12:53:03+00:00,account_banned,0,0
1185,1328,682,26,access_denied,in_progress,2025-04-19 20:28:32+00:00,,,0,0
1186,1766,1105,56,owner_unresponsive,open,2022-07-04 10:36:28+00:00,,,0,0
1187,1361,232,124,access_denied,resolved,2023-09-19 02:08:02+00:00,2024-12-10 14:09:19+00:00,refunded,0,0
1188,1303,60,296,subscription_inactive,in_progress,2021-08-05 08:49:21+00:00,,,0,0
1189,64,1269,50,subscription_inactive,closed,2023-04-30 11:22:24+00:00,2024-10-05 04:48:46+00:00,account_banned,0,0
1190,814,27,138,billing_issue,escalated,2024-01-25 15:34:10+00:00,,,0,0
1191,815,1998,233,other,resolved,2023-07-22 05:37:42+00:00,2024-05-18 03:32:19+00:00,no_action,0,0
1192,1155,1747,256,wrong_credentials,escalated,2021-09-11 16:01:26+00:00,,,0,0
1193,741,865,388,subscription_inactive,resolved,2022-01-28 17:44:30+00:00,2022-02-08 19:28:53+00:00,,0,0
1194,148,517,66,subscription_inactive,resolved,2023-04-18 17:38:41+00:00,2023-12-05 22:23:46+00:00,refunded,0,0
1195,173,1793,64,other,resolved,2024-07-23 08:31:54+00:00,2024-12-05 22:52:29+00:00,no_action,0,0
1196,1625,255,151,access_denied,closed,2021-03-08 03:57:58+00:00,2021-08-18 01:52:07+00:00,no_action,0,0
1197,622,1720,235,other,open,2021-07-14 19:07:05+00:00,,,0,0
1198,1019,559,382,wrong_credentials,open,2025-01-18 17:23:51+00:00,,,0,0
1199,1496,626,233,subscription_inactive,in_progress,2021-02-01 23:49:36+00:00,,,0,0
1200,946,1580,486,access_denied,open,2023-04-06 07:23:52+00:00,,,0,1
1201,454,1994,242,access_denied,open,2024-08-08 19:04:00+00:00,,,0,0
1202,454,700,397,access_denied,open,2024-08-08 19:09:00+00:00,,,0,0
1203,454,456,49,access_denied,open,2024-08-08 19:14:00+00:00,,,0,0
1204,454,1715,238,access_denied,open,2024-08-08 19:19:00+00:00,,,0,0
1205,454,217,238,access_denied,open,2024-08-08 19:24:00+00:00,,,0,0
1206,454,1477,33,access_denied,open,2024-08-08 19:29:00+00:00,,,0,0
1207,454,714,109,access_denied,open,2024-08-08 19:34:00+00:00,,,0,0
1208,454,1948,232,access_denied,open,2024-08-08 19:39:00+00:00,,,0,0
1209,210,626,256,fraud_suspicion,open,2024-10-26 07:50:14+00:00,,,0,0
1210,626,1673,256,fraud_suspicion,open,2024-10-26 07:53:14+00:00,,,0,0
1211,1673,1061,256,fraud_suspicion,open,2024-10-26 07:56:14+00:00,,,0,0
1212,1061,1800,256,fraud_suspicion,open,2024-10-26 07:59:14+00:00,,,0,0
1213,1800,210,256,fraud_suspicion,open,2024-10-26 08:02:14+00:00,,,0,0
